rpf_key,code,name,rpt_file,group,sql_len,legacy_tables
"1,801",SQL11001705,รายงานใบบันทึกยอดคืนฝากขายรายวัน ตามเอกสาร,IC110048.rpt,SQL,1397,TRANSTKD
"1,802",SQL11001706,รายงานสรุปเอกสาร - ใบบันทึกยอดคืนฝากขายรายวัน,IC110223.rpt,SQL,1986,DOCINFO
"1,804",SQL00201001,รายงานการรับฝากขาย,GP101001.RPT,SQL,861,SKUMOVE
"1,805",SQL00201002,รายงานสรุปยอดขายและต้นทุนรับฝากตามผู้จำหน่ายหลัก,GP101002.RPT,SQL,861,SKUMOVE
"1,806",SQL00201003,รายชื่อสินค้ารับฝากขายที่มีข้อตกลงพิเศษ-ตามผู้จำหน่ายหลัก,GP101003.RPT,SQL,2407,PURCQUOTATION SKUMASTER
"1,808",RP653010001,รายงานปิดบัญชีหน่วยรถ,IC653001.rpt,RP,0,
"1,809",ASSORT-FRM1066,ใบส่งของ (ฝากขาย) (Assort),DOC10608.Assort6.RPT,ASSORT,0,
"1,810",ASSORT-FRM1068,ใบรับคืน (ฝากขาย) (Assort),DOC10608.Assort8.RPT,ASSORT,0,
"1,811",ASSORT-FRM1065,ใบส่งของ/ใบกำกับภาษี (ฝากขาย) (Assort),DOC10608.Assort5.RPT,ASSORT,0,
"1,812",ASSORT-FRM1067,ใบรับคืน/ใบลดหนี้/ใบกำกับภาษี (ฝากขาย) (Assort),DOC10608.Assort7.RPT,ASSORT,0,
"1,814",SQL19000004,รายงานการเปลี่ยนราคาขายสินค้า,IC190004.rpt,SQL,532,ARPLU ARPRICETAB GOODSMASTER ICCAT ICCOLOR ICDEPT ICSIZE PRICECHANGE SKUALT SKUMASTER
"1,815",SQL12000008,รายงานจัดลำดับยอดขายสินค้า - ตามรุ่น,SA120008.RPT,SQL,1489,ARCAT ARDETAIL ARFILE BRANCH BRAND DEPTTAB DOCINFO DOCTYPE ICCAT ICCOLOR ICDEPT ICSIZE PRJTAB SALESMAN SKUALT SKUMASTER SKUMOVE SLDETAIL TRANSTKH UOFQTY WAREHOUSE WARELOCATION
"1,816",ASSORT-FRM1061,ใบส่งของ/ใบกำกับภาษี (Assort),DOC10602.Assort1.RPT,ASSORT,0,
"1,817",ASSORT-FRM1062,ใบส่งของ (Assort),DOC10602.Assort2.RPT,ASSORT,0,
"1,819",ASSORT-FRM1063,ใบรับคืน/ใบลดหนี้/ใบกำกับภาษี (Assort),DOC10602.Assort3.RPT,ASSORT,0,
"1,820",ASSORT-FRM1064,ใบรับคืน (Assort),DOC10602.Assort4.RPT,ASSORT,0,
"1,821",RP6690001,รายงานแสดงยอดขายสินค้าตามรุ่น,IC669001.rpt,RP,0,
"1,822",RP6690002,รายงานแสดงยอดขายสินค้าตามสี,IC669002.rpt,RP,0,
"1,824",RP8420001,"รายงานยอดเสนอราคาเทียบทุน,กำไร",IC842001.rpt,RP,0,
"1,825",RP8430001,"รายงานยอดเสนอราคาเทียบทุน,กำไร ตามลูกค้า",IC843001.rpt,RP,0,
"1,826",RP8440001,"รายงานยอดเสนอราคาเทียบทุน,กำไร ตามพนักงานขาย",IC844001.rpt,RP,0,
"1,827",RP8450001,"รายงานยอดเสนอราคาเทียบทุน,กำไร ตามโครงการ",IC845001.rpt,RP,0,
"1,828",RP6620002,รายงานสินค้าค้างส่งตามใบจองและผู้จำหน่ายหลักรวมทุก ตน.เก็บ,IC662002.rpt,RP,0,
"1,829",RP8420002,รายงานกำไร (ขาดทุน) ยอดเสนอราคาเทียบทุน (ทุนฝ่ายขาย),IC842002.rpt,RP,0,
"1,831",RP8420003,"รายงานใบเสนอราคาเปรียบเทียบ ทุน, กำไร ตามเอกสาร",IC842003.rpt,RP,0,
"1,832",SQL106010405104,ใบกำกับภาษี (เปลี่ยนรายการในบิล),DOC10605.KT104.RPT,SQL,3944,ADDRBOOK ARCONDITION ARDETAIL ARFILE DEPTTAB DOCINFO DOCTYPE GOODSMASTER PRJTAB SALESMAN SHIPBY SKUMASTER SLDETAIL TRANSTKD TRANSTKH VATTABLE WAREHOUSE WARELOCATION
"1,833",SQL106010405103,ใบรับคืน (เปลี่ยนรายการในบิล),DOC10605.KT103.RPT,SQL,3966,ADDRBOOK ARCONDITION ARDETAIL ARFILE DEPTTAB DOCINFO DOCTYPE GOODSMASTER PRJTAB SALESMAN SHIPBY SKUMASTER SLDETAIL TRANSTKD TRANSTKH VATTABLE WAREHOUSE WARELOCATION
"1,834",SQL106010405101,ใบจัดซื้อ (คณะกรรมการ),DOC10605.KT101.rpt,SQL,2156,ADDRBOOK ARCONDITION ARCONTACT ARDETAIL ARFILE CONTACT DOCINFO DOCTYPE SHIPBY TRANSTKD TRANSTKH
"1,836",SQL106010405102,ใบส่งของ (เปลี่ยนรายการในบิล),DOC10605.KT102.RPT,SQL,3944,ADDRBOOK ARCONDITION ARDETAIL ARFILE DEPTTAB DOCINFO DOCTYPE GOODSMASTER PRJTAB SALESMAN SHIPBY SKUMASTER SLDETAIL TRANSTKD TRANSTKH VATTABLE WAREHOUSE WARELOCATION
"1,837",RP6620001,รายงานสินค้าค้างส่งตามผู้จำหน่ายหลัก,IC662001.rpt,RP,0,
"1,838",RP6630001,รายงานสินค้าค้างส่งตามพนักงานขาย,IC663001.rpt,RP,0,
"1,839",RP6640001,รายงานสินค้าค้างส่งตามโครงการ,IC664001.rpt,RP,0,
"1,840",RP6650001,รายงานสินค้าค้างส่งตามพนักงานขายและโครงการ,IC665001.rpt,RP,0,
"1,841",SQL106010405105,ใบรับคืน/ใบลดหนี้/ใบกำกับภาษี (เปลี่ยนรายการในบิล),DOC10605.KT105.RPT,SQL,3966,ADDRBOOK ARCONDITION ARDETAIL ARFILE DEPTTAB DOCINFO DOCTYPE GOODSMASTER PRJTAB SALESMAN SHIPBY SKUMASTER SLDETAIL TRANSTKD TRANSTKH VATTABLE WAREHOUSE WARELOCATION
"1,842",RP6730001,รายงานสรุปสินค้าฝากขายคงเหลือในคลัง พร้อมทุนจริง,IC673001.rpt,RP,0,
"1,843",RP6750001,รายงานสรุปการเคลื่อนไหวสินค้าฝากขาย ตามคลังและตำแหน่งเก็บ,IC675001.rpt,RP,0,
"1,845",RP6740001,รายงานสต็อกการ์ดสินค้าฝากขาย,IC674001.rpt,RP,0,
"1,846",RP16404007,รายงานสรุปการเคลื่อนไหวสินค้าตามคลัง ไม่แสดงทุนคลังฝากขาย,IC164007.rpt,RP,0,
"1,847",RP16104016,รายงานสรุปสินค้าคงเหลือในคลัง พร้อมทุนปัจจุบัน,IC161016.rpt,RP,0,
"1,848",RP161012012,รายงานสรุปสินค้าคงเหลือในคลัง ตามประเภท พร้อมทุนปัจจุบัน,IC161017.rpt,RP,0,
"1,849",RP16104018,รายงานสรุปสินค้าคงเหลือในคลัง ตามหมวด พร้อมทุนปัจจุบัน,IC161018.rpt,RP,0,
"1,850",RP16104019,รายงานสรุปสินค้าคงเหลือในคลัง ตามยี่ห้อ พร้อมทุนปัจจุบัน,IC161019.rpt,RP,0,
"1,852",RP16704005,รายงานสินค้าและวัตถุดิบ สำหรับคลังฝากขาย,IC167005.rpt,RP,0,
"1,855",RP1950001,รายงานสูตรแปรรูป,IC195001.rpt,RP,0,
"1,856",RP1870001,รายงานรายละเอียดขั้นตอนการผลิตตามใบจองสินค้า,IC187001.rpt,RP,0,
"1,857",RP1870002,ฟอร์มใบสั่งผลิต,IC187002.rpt,RP,0,
"1,858",RP1890001,รายงานสรุปวัตถุดิบที่ต้องการใช้ในการแปรรูป,IC189001.rpt,RP,0,
"1,859",RP1810001,รายงานรายละเอียดใบขอแปรรูปคงค้าง ตามเอกสาร,IC181001.rpt,RP,0,
"1,860",RP1830001,รายงานรายละเอียดใบขอผลิตคงค้าง ตามเอกสาร,IC183001.rpt,RP,0,
"1,861",RP1820001,รายงานรายละเอียดใบขอเบิกคงค้าง ตามเอกสาร,IC182001.rpt,RP,0,
"1,862",RP1800010001,รายงานวัตถุดิบที่ใช้ในการผลิต,IC180001.rpt,RP,0,
"1,863",RP1880001,รายงานสรุปขั้นตอนการผลิตตามใบจองสินค้า,IC188001.rpt,RP,0,
"1,864",RP1910001,รายงานสรุปสินค้าคงเหลือตามประเภทการลงบัญชี,IC191001.rpt,RP,0,
"1,865",RP1900006,รายงานประสิทธิภาพเครื่องจักร แบบที่ 1 รายละเอียดตามเอกสาร,IC190006.rpt,RP,0,
"1,866",RP1900007,รายงานประสิทธิภาพเครื่องจักร แบบที่ 2 สรุปรวมทุกเอกสาร,IC190007.rpt,RP,0,
"1,867",RP6680001,รายงานสินค้าคงเหลือตามรุ่น,IC668001.rpt,RP,0,
"1,868",RP6680002,รายงานสินค้าคงเหลือตามสี,IC668002.rpt,RP,0,
"1,869",RP6680003,รายงานสินค้าคงเหลือตามตำแหน่งเก็บ,IC668003.rpt,RP,0,
"1,870",RP1850002,รายงานเคลื่อนไหวสินค้าตามคลังและตำแหน่งเก็บ ตามรุ่นสินค้า,IC185002.rpt,RP,0,
"1,871",RP1850001,รายงานสต็อกการ์ด พร้อมทุน ตามรุ่นสินค้า,IC185001.rpt,RP,0,
"1,872",POS320001,รายงานสรุปยอดขายตามสาขาและประเภทสินค้า (CrossTab),POS32001.rpt,POS,0,
"1,873",POS320002,รายงานสรุปยอดขายตามสาขาและหมวดสินค้า (CrossTab),POS32002.rpt,POS,0,
"1,874",POS320003,รายงานสรุปยอดขายตามสาขาและยี่ห้อสินค้า (CrossTab),POS32003.rpt,POS,0,
"1,875",POS320004,รายงานสรุปยอดขายตามสาขาและผู้จำหน่ายหลัก (CrossTab),POS32004.rpt,POS,0,
"1,876",POS320005,รายงานสรุปยอดขายแต่ละวันตามสาขา (CrossTab),POS32005.rpt,POS,0,
"1,877",RP84030001,รายงานแสดงสินค้าที่ขายขาดทุน 6 เดือน ตามประเภทประเภททดแทน,IC8403001.rpt,RP,0,
"1,878",RP84010001,รายงานวิเคราะห์สต็อกเรโชตามประเภททดแทน,IC8401001.rpt,RP,0,
"1,879",RP84020001,รายงานแสดงสินค้าไม่มียอดขาย ตามประเภททดแทน,IC8402001.rpt,RP,0,
"1,880",RP84040001,รายงานวิเคราะห์มูลค่าสินค้าคงเหลือ ตามประเภททดแทน,IC8404001.rpt,RP,0,
"1,881",RP84050001,รายงานแนวโน้มสินค้าตามประเภททดแทน,IC8405001.rpt,RP,0,
